Price,Close,High,Low,Open,Volume
Ticker,LDO.MI,LDO.MI,LDO.MI,LDO.MI,LDO.MI
Date,,,,,
2025-12-04,47.349998474121094,47.36000061035156,46.61000061035156,47.0,2166030
2025-12-05,47.20000076293945,47.9900016784668,46.650001525878906,47.900001525878906,3192656
2025-12-08,48.189998626708984,48.41999816894531,47.349998474121094,47.75,2277998
2025-12-09,49.459999084472656,50.119998931884766,48.5099983215332,49.060001373291016,3985751
2025-12-10,48.63999938964844,49.27000045776367,48.04999923706055,49.2599983215332,2310121
2025-12-11,47.63999938964844,48.869998931884766,47.63999938964844,48.41999816894531,2531860
2025-12-12,48.18000030517578,48.599998474121094,47.77000045776367,47.939998626708984,2238132
2025-12-15,48.150001525878906,48.38999938964844,47.220001220703125,47.79999923706055,2571051
2025-12-16,46.27000045776367,47.150001525878906,45.70000076293945,47.0,4482393
2025-12-17,46.400001525878906,47.0099983215332,46.13999938964844,46.47999954223633,2581198
2025-12-18,48.29999923706055,48.34000015258789,46.38999938964844,46.45000076293945,3004985
2025-12-19,49.220001220703125,49.400001525878906,48.119998931884766,48.70000076293945,4432759
2025-12-22,49.40999984741211,49.470001220703125,48.75,49.220001220703125,1654405
2025-12-23,49.45000076293945,50.279998779296875,49.099998474121094,49.560001373291016,1903745
2025-12-29,48.47999954223633,48.650001525878906,47.11000061035156,48.63999938964844,3508871
2025-12-30,49.15999984741211,49.18000030517578,48.29999923706055,48.400001525878906,1877767
